prefix;runID;tick;strategistID;generation;p1;p2;p3;predictedProfit
null;1;128.0;1;3;0.014847752283164676;0.8888812324144514;0.096271015302384;0.0
null;1;128.0;1;4;0.3894659951987965;0.37272112740216895;0.2378128773990346;0.0
null;1;128.0;1;5;0.4311988831097452;0.10697396200170858;0.4618271548885462;0.0
null;1;128.0;1;6;0.33661707702959487;0.4215633719420762;0.24181955102832897;0.0
null;1;128.0;1;7;0.6970049287393579;0.14079555364971053;0.16219951761093154;0.0
null;1;128.0;1;8;0.45067018254132696;0.4134884820589279;0.13584133539974516;0.0
null;1;128.0;1;9;0.1031197151282392;0.6852431097102687;0.21163717516149216;0.0
null;1;182.0;1;0;0.15344307462682955;0.6079553786887737;0.23860154668439673;0.0
null;1;182.0;1;1;0.061711975690348475;0.5115455882331061;0.4267424360765454;0.0
null;1;182.0;1;2;0.3866331928127113;0.4079746661761851;0.20539214101110356;0.0
null;1;182.0;1;3;0.6017796698213751;0.2575047069821284;0.14071562319649655;0.0
null;1;182.0;1;4;0.7188011303846733;0.08654356509537359;0.19465530451995308;0.0
null;1;182.0;1;5;0.4604977987618397;0.43111339092498635;0.10838881031317399;0.0
null;1;182.0;1;6;0.4464622763758466;0.23352647068969107;0.32001125293446236;0.0
null;1;182.0;1;7;0.28427395270161243;0.28655267131369194;0.42917337598469557;0.0
null;1;182.0;1;8;0.4738078288262606;0.47201906193830806;0.05417310923543136;0.0
null;1;182.0;1;9;0.3799071898837497;0.3633208554438337;0.25677195467241665;0.0
null;1;195.0;0;0;0.03784013785005452;0.7965731335557993;0.16558672859414628;0.0
null;1;195.0;0;1;0.12959105943661517;0.4516236530114139;0.41878528755197103;0.0
null;1;195.0;0;2;0.14509464564526625;0.37176368465962545;0.4831416696951083;0.0
null;1;195.0;0;3;0.0810694172326878;0.5417945617110341;0.3771360210562781;0.0
null;1;195.0;0;4;0.4364688009214198;0.4112303923558992;0.15230080672268104;0.0
null;1;195.0;0;5;0.4066181314320984;0.5328283868472596;0.06055348172064195;0.0
null;1;195.0;0;6;0.35100437578777227;0.461689499309359;0.18730612490286877;0.0
null;1;195.0;0;7;0.37526187854785586;0.43279181510709797;0.19194630634504622;0.0
null;1;195.0;0;8;0.3158112266196768;0.3175642624527645;0.36662451092755877;0.0
null;1;195.0;0;9;0.8512300584218078;0.011383476819766963;0.13738646475842525;0.0
null;1;236.0;1;0;0.14718004988065095;0.5323764493664163;0.32044350075293276;0.0
null;1;236.0;1;1;0.08093313952809311;0.4196761320082525;0.49939072846365445;0.0
null;1;236.0;1;2;0.5404521282987621;0.43901745019475963;0.020530421506478297;0.0
null;1;236.0;1;3;0.400413777281263;0.2026727254901508;0.3969134972285862;0.0
null;1;236.0;1;4;0.35790917111833775;0.35359178004289;0.28849904883877214;0.0
null;1;236.0;1;5;0.24257049325454347;0.5709063416634009;0.18652316508205552;0.0
null;1;236.0;1;6;0.21763115818362858;0.5035924526857806;0.27877638913059094;0.0
null;1;236.0;1;7;0.04302387204833657;0.4454624552672977;0.5115136726843658;0.0
null;1;236.0;1;8;0.28476586132960036;0.4995144279850658;0.21571971068533385;0.0
null;1;236.0;1;9;0.21253757343655508;0.4312882860419324;0.35617414052151253;0.0
null;1;264.0;0;0;0.30014399324844365;0.4768155274959932;0.2230404792555631;0.0
null;1;264.0;0;1;0.3598236810277943;0.36916268737840846;0.2710136315937973;0.0
null;1;264.0;0;2;0.264909130442801;0.1614905879867099;0.5736002815704891;0.0
null;1;264.0;0;3;0.30807368554992415;0.449693589869342;0.2422327245807338;0.0
null;1;264.0;0;4;0.06845731310849568;0.5335517208331513;0.3979909660583531;0.0
null;1;264.0;0;5;0.2773777883512989;0.6116442231668511;0.11097798848185;0.0
null;1;264.0;0;6;0.2151130327748612;0.43452467190671357;0.3503622953184252;0.0
null;1;264.0;0;7;0.15035961514224655;0.6265817832977872;0.22305860155996626;0.0
null;1;264.0;0;8;0.3055387495388112;0.3639316417887155;0.33052960867247333;0.0
null;1;264.0;0;9;0.1919878990888574;0.32173539480456714;0.4862767061065755;0.0
null;1;290.0;1;0;0.18832589941682007;0.463299960293675;0.34837414028950503;0.0
null;1;290.0;1;1;0.48119807441133267;0.1559476635305432;0.3628542620581242;0.0
null;1;290.0;1;2;0.5122065300923874;0.37592688790602097;0.11186658200159164;0.0
null;1;290.0;1;3;0.28287414829663793;0.5857064602365143;0.13141939146684786;0.0
null;1;290.0;1;4;0.38942069035498483;0.1792687244875514;0.4313105851574639;0.0
null;1;290.0;1;5;0.24123686623321625;0.40436670311545053;0.35439643065133325;0.0
null;1;290.0;1;6;0.5084312490252355;0.33687828073541953;0.15469047023934498;0.0
null;1;290.0;1;7;0.308095165247243;0.5968623641386248;0.09504247061413222;0.0
null;1;290.0;1;8;0.4509149441532796;0.16839261460184832;0.38069244124487206;0.0
null;1;290.0;1;9;0.3177514663569477;0.4995096144924993;0.18273891915055307;0.0
null;1;332.0;0;0;0.4674371344890308;0.5174103842730341;0.015152481237935096;0.0
null;1;332.0;0;1;0.4563873168952484;0.016603853976769965;0.5270088291279816;0.0
null;1;332.0;0;2;0.5444924153424651;0.06093032088246572;0.39457726377506924;0.0
null;1;332.0;0;3;0.4353168195427366;0.35730445055679966;0.2073787299004638;0.0
null;1;332.0;0;4;0.46401493010112504;0.19032386274116622;0.3456612071577088;0.0
null;1;332.0;0;5;0.31139089530080705;0.20821597261421423;0.48039313208497875;0.0
null;1;332.0;0;6;0.370251719038123;0.19032859477925276;0.4394196861826242;0.0
null;1;332.0;0;7;0.11628454993951291;0.6317095824936941;0.25200586756679305;0.0
null;1;332.0;0;8;0.5924593396922477;0.33695697883761055;0.07058368147014178;0.0
null;1;332.0;0;9;0.4400860145386353;0.3062446764737588;0.25366930898760587;0.0
null;1;344.0;1;0;0.12461405872219722;0.8341629546935734;0.041222986584229356;0.0
null;1;344.0;1;1;0.11687929146436148;0.454763977348212;0.4283567311874266;0.0
null;1;344.0;1;2;0.2315259062027754;0.2736121528690399;0.49486194092818464;0.0
null;1;344.0;1;3;0.05459617592262972;0.36572564975396415;0.5796781743234062;0.0
null;1;344.0;1;4;0.28140874070201205;0.3133068801447906;0.4052843791531974;0.0
null;1;344.0;1;5;0.03811285318175184;0.605390196451316;0.3564969503669323;0.0
null;1;344.0;1;6;0.48873794111771546;0.3599679971097365;0.15129406177254798;0.0
null;1;344.0;1;7;0.4436572139635306;0.4972494956143535;0.0590932904221159;0.0
null;1;344.0;1;8;0.05070997496224067;0.4127992220211887;0.5364908030165707;0.0
null;1;344.0;1;9;0.4350820546769326;0.3552433618064963;0.20967458351657117;0.0
null;1;384.0;0;0;0.28250723447449777;0.5570410861692728;0.16045167935622948;0.0
null;1;384.0;0;1;0.4045233024118958;0.4569288288533295;0.1385478687347746;0.0
null;1;384.0;0;2;0.3924070319987893;0.37497102245620223;0.23262194554500853;0.0
null;1;384.0;0;3;0.35930255483009804;0.33728947809765936;0.30340796707224255;0.0
null;1;384.0;0;4;0.1348292326505849;0.43730064299994814;0.4278701243494671;0.0
null;1;384.0;0;5;0.10699525291734975;0.36328347023829877;0.5297212768443514;0.0
null;1;384.0;0;6;0.2857776997969143;0.43418815536798655;0.2800341448350991;0.0
null;1;384.0;0;7;0.0567675293041927;0.5144667616231872;0.4287657090726202;0.0
null;1;384.0;0;8;0.3907202299958369;0.15181222426797458;0.45746754573618853;0.0
null;1;384.0;0;9;0.10852657313955409;0.5339411393978108;0.35753228746263516;0.0
null;1;398.0;1;0;0.22062415054606696;0.541930750430802;0.23744509902313107;0.0
null;1;398.0;1;1;0.19291170610977296;0.47450244730552577;0.3325858465847012;0.0
null;1;398.0;1;2;0.10867958778573074;0.43527071516972293;0.4560496970445464;0.0
null;1;398.0;1;3;0.4189153978178478;0.35210343752883694;0.22898116465331536;0.0
null;1;398.0;1;4;0.21333941801163445;0.7304683632555461;0.05619221873281948;0.0
null;1;398.0;1;5;0.31230195907078134;0.024594812277422433;0.6631032286517963;0.0
null;1;398.0;1;6;0.22574416032101824;0.2921534855421477;0.48210235413683405;0.0
null;1;398.0;1;7;0.20208393442550618;0.4077236528293925;0.3901924127451013;0.0
null;1;398.0;1;8;0.5847540474462999;0.3384916527522052;0.0767542998014949;0.0
null;1;398.0;1;9;0.4098758854171784;0.2592870607942448;0.33083705378857686;0.0
null;1;435.0;0;0;0.1558991183383687;0.4072104119862716;0.43689046967535966;0.0
null;1;435.0;0;1;0.1922527558658561;0.26820981748860634;0.5395374266455376;0.0
null;1;435.0;0;2;0.33493671613799597;0.3031995273445299;0.3618637565174741;0.0
null;1;435.0;0;3;0.22322166495696297;0.6418708180594381;0.13490751698359899;0.0
null;1;435.0;0;4;0.3110783419427844;0.36600073668499183;0.3229209213722239;0.0
null;1;435.0;0;5;0.536636198162683;0.13079601524514825;0.33256778659216873;0.0
null;1;435.0;0;6;0.19907396780312403;0.1247564397559116;0.6761695924409644;0.0
null;1;435.0;0;7;0.5049325874078063;0.14071186656184032;0.35435554603035346;0.0
null;1;435.0;0;8;0.42577688249524;0.07745385832651602;0.49676925917824405;0.0
null;1;435.0;0;9;0.26097924286803087;0.22559928605282453;0.5134214710791447;0.0
null;1;452.0;1;0;0.4385809068060497;0.4135098880803037;0.1479092051136467;0.0
null;1;452.0;1;1;0.2773976434285652;0.3848204823565434;0.33778187421489136;0.0
null;1;452.0;1;2;0.45492517565987545;0.389981416737968;0.15509340760215656;0.0
null;1;452.0;1;3;0.3603810520862237;0.3937552903572092;0.24586365755656708;0.0
null;1;452.0;1;4;0.21866042304984706;0.5420713168825216;0.23926826006763133;0.0
null;1;452.0;1;5;0.4054422994010801;0.4094912277147693;0.18506647288415057;0.0
null;1;452.0;1;6;0.4676671972260794;0.20038042771043985;0.3319523750634808;0.0
null;1;452.0;1;7;0.30262928818957774;0.35489148557987193;0.3424792262305503;0.0
null;1;452.0;1;8;0.3593563503521493;0.20081581592483858;0.43982783372301215;0.0
null;1;452.0;1;9;0.14016648490418515;0.4688659487545182;0.3909675663412966;0.0
null;1;503.0;0;0;0.3102673260815967;0.19199724413989597;0.49773542977850743;0.0
null;1;503.0;0;1;0.04819269512854632;0.3487072589287683;0.6031000459426854;0.0
null;1;503.0;0;2;0.2405997294159791;0.4522891777474827;0.3071110928365383;0.0
null;1;503.0;0;3;0.9220438306707962;0.05414125797630737;0.02381491135289644;0.0
null;1;503.0;0;4;0.13050485695253677;0.39441961145345406;0.4750755315940093;0.0
null;1;503.0;0;5;0.17050276899786154;0.20467929648710312;0.6248179345150353;0.0
null;1;503.0;0;6;0.06890259746517843;0.5990419757732856;0.332055426761536;0.0
null;1;503.0;0;7;0.47752626356819816;0.10014121740584207;0.42233251902595964;0.0
null;1;503.0;0;8;0.12143860222227733;0.518914127050963;0.3596472707267597;0.0
null;1;503.0;0;9;0.5118492913678248;0.09980700305856924;0.3883437055736059;0.0
null;1;506.0;1;0;0.049922709365428294;0.4818918221951326;0.46818546843943903;0.0
null;1;506.0;1;1;0.26309468186372176;0.16043795472018707;0.5764673634160913;0.0
null;1;506.0;1;2;0.31488548940970634;0.24679492759090121;0.4383195829993925;0.0
null;1;506.0;1;3;0.14057647230693085;0.4952324562081696;0.36419107148489954;0.0
null;1;506.0;1;4;0.1114399048567268;0.4607996438973628;0.4277604512459104;0.0
null;1;506.0;1;5;0.6160098386378445;0.03250790598514085;0.3514822553770146;0.0
null;1;506.0;1;6;0.5146488467803702;0.05692253119758378;0.4284286220220462;0.0
null;1;506.0;1;7;0.30925039697206963;0.6263274229668492;0.06442218006108122;0.0
null;1;506.0;1;8;0.023474441520237904;0.4571593109192593;0.5193662475605028;0.0
null;1;506.0;1;9;0.763462964223678;0.12879388213264795;0.1077431536436741;0.0
null;1;560.0;1;0;0.3832287143039169;0.24339647359423194;0.3733748121018512;0.0
null;1;560.0;1;1;0.5060901996917573;0.11069567242372105;0.3832141278845217;0.0
null;1;560.0;1;2;0.11019283874702716;0.7285191800708752;0.1612879811820976;0.0
null;1;560.0;1;3;0.5142795662614381;0.29151691160265364;0.19420352213590825;0.0
null;1;560.0;1;4;0.33830125371809916;0.31677773748296967;0.3449210087989312;0.0
null;1;560.0;1;5;0.4879128901711551;0.4085930461866221;0.10349406364222284;0.0
null;1;560.0;1;6;0.30100451256367483;0.10109813696373084;0.5978973504725944;0.0
null;1;560.0;1;7;0.27346231519100955;0.18699264561638096;0.5395450391926094;0.0
null;1;560.0;1;8;0.12847690509873502;0.8137936790642577;0.05772941583700733;0.0
null;1;560.0;1;9;0.3960354418066942;0.30443161426744647;0.2995329439258594;0.0
null;1;572.0;0;0;0.13489358109734342;0.3425617624280346;0.522544656474622;0.0
null;1;572.0;0;1;0.38905266937306066;0.5535483182708195;0.05739901235611991;0.0
null;1;572.0;0;2;0.24424518342448237;0.19794809604440497;0.5578067205311127;0.0
null;1;572.0;0;3;0.3159130755286232;0.26167647897461155;0.4224104454967653;0.0
null;1;572.0;0;4;0.3908347851515545;0.18602507405573968;0.42314014079270573;0.0
null;1;572.0;0;5;0.13878429796642358;0.6211599994622536;0.24005570257132292;0.0
null;1;572.0;0;6;0.2187289944443158;0.44421552862820696;0.33705547692747734;0.0
null;1;572.0;0;7;0.3507637893781577;0.17831444948011274;0.47092176114172957;0.0
null;1;572.0;0;8;0.061162549493441194;0.45996685896269884;0.47887059154385997;0.0
null;1;572.0;0;9;0.34920658303820906;0.1998541511293577;0.4509392658324333;0.0
null;1;614.0;1;0;0.19327791088496613;0.5193565738291089;0.287365515285925;0.0
null;1;614.0;1;1;0.30663749232462384;0.1461355556863181;0.5472269519890581;0.0
null;1;614.0;1;2;0.25536468015055536;0.19023344364162093;0.5544018762078237;0.0
null;1;614.0;1;3;0.3499354685671172;0.06392778685143606;0.5861367445814468;0.0
null;1;614.0;1;4;0.32601259709771996;0.32658890160830395;0.3473985012939761;0.0
null;1;614.0;1;5;0.6619991213585636;0.22104606955479605;0.1169548090866404;0.0
null;1;614.0;1;6;0.20625481170095594;0.3734513691251129;0.42029381917393116;0.0
null;1;614.0;1;7;0.5014561772475586;0.196371572315739;0.3021722504367023;0.0
null;1;614.0;1;8;0.03580808370942435;0.8681879341697297;0.09600398212084593;0.0
null;1;614.0;1;9;0.2858118105475717;0.4092245105731172;0.30496367887931103;0.0
null;1;640.0;0;0;0.10242537327662692;0.5802640728653822;0.3173105538579909;0.0
null;1;640.0;0;1;0.3126463364036213;0.3454920472157668;0.3418616163806118;0.0
null;1;640.0;0;2;0.2695427216192893;0.20681839621279907;0.5236388821679115;0.0
null;1;640.0;0;3;0.2281308388232425;0.23574778520788883;0.5361213759688688;0.0
null;1;640.0;0;4;0.3223235575449228;0.31609681918182364;0.36157962327325355;0.0
null;1;640.0;0;5;0.03861215201064553;0.29883503896921515;0.6625528090201394;0.0
null;1;640.0;0;6;0.36277871181150567;0.577712417585892;0.05950887060260246;0.0
null;1;640.0;0;7;0.4703076232910009;0.45116319937942273;0.07852917732957637;0.0
null;1;640.0;0;8;0.30880320673864414;0.5527012233092056;0.13849556995215032;0.0
null;1;640.0;0;9;0.21658520900425415;0.42052277612269934;0.36289201487304656;0.0
null;1;668.0;1;0;0.31024247174537545;0.10344782921760913;0.5863096990370155;0.0
null;1;668.0;1;1;0.5909896432173086;0.07246009680932937;0.336550259973362;0.0
null;1;668.0;1;2;0.5349663594263181;0.42164799854591545;0.043385642027766576;0.0
null;1;668.0;1;3;0.48546391671681316;0.08507824105019637;0.4294578422329905;0.0
null;1;668.0;1;4;0.15684239359962152;0.4452535126709849;0.3979040937293937;0.0
null;1;668.0;1;5;0.1013245158453334;0.5121911376487441;0.38648434650592245;0.0
null;1;668.0;1;6;0.5964273978297031;0.33161953027015434;0.07195307190014251;0.0
null;1;668.0;1;7;0.41900721143097674;0.56183474974109;0.01915803882793325;0.0
null;1;668.0;1;8;0.3367473672368226;0.43966503579888966;0.22358759696428773;0.0
null;1;668.0;1;9;0.4371150434437497;0.5092099979095185;0.05367495864673187;0.0
null;1;691.0;0;0;0.4710799287454409;0.29995868729079705;0.22896138396376212;0.0
null;1;691.0;0;1;0.33296567495753626;0.039964455856849455;0.6270698691856142;0.0
null;1;691.0;0;2;0.27693452066286917;0.34506453416946387;0.37800094516766697;0.0
null;1;691.0;0;3;0.3625766225301609;0.204326573679008;0.43309680379083115;0.0
null;1;691.0;0;4;0.4597699389724761;0.3067097951547892;0.2335202658727347;0.0
null;1;691.0;0;5;0.32796149845100164;0.44134572286719037;0.23069277868180801;0.0
null;1;691.0;0;6;0.4010778186025057;0.44085570480680286;0.1580664765906915;0.0
null;1;691.0;0;7;0.14716184598866489;0.3670117772371956;0.4858263767741395;0.0
null;1;691.0;0;8;0.24004458446325902;0.1153690544070447;0.6445863611296963;0.0
null;1;691.0;0;9;0.3186669630584165;0.6103472409032836;0.07098579603829977;0.0
null;1;722.0;1;0;0.4509416724332901;0.39639053837951965;0.15266778918719037;0.0
null;1;722.0;1;1;0.2662536888828785;0.5192356216403635;0.21451068947675803;0.0
null;1;722.0;1;2;0.4242716776744485;0.11627659560250422;0.4594517267230473;0.0
null;1;722.0;1;3;0.4685778378880688;0.5016297010262311;0.029792461085700207;0.0
null;1;722.0;1;4;0.28178971184976503;0.49248538428623484;0.22572490386400024;0.0
null;1;722.0;1;5;0.16969588601530747;0.3383706652792083;0.49193344870548433;0.0
null;1;722.0;1;6;0.18994300405710912;0.247437918817157;0.5626190771257339;0.0
null;1;722.0;1;7;0.4110434511175006;0.5004158991475365;0.08854064973496298;0.0
null;1;722.0;1;8;0.2862173755953046;0.5239158999275371;0.18986672447715847;0.0
null;1;722.0;1;9;0.43113222446411126;0.10416406923219894;0.4647037063036898;0.0
null;1;761.0;0;0;0.1956248366360083;0.25319731441665616;0.5511778489473356;0.0
null;1;761.0;0;1;0.3004311371317672;0.09978268257793077;0.5997861802903021;0.0
null;1;761.0;0;2;0.20443473097844217;0.20721890753237784;0.58834636148918;0.0
null;1;761.0;0;3;0.26888736695118887;0.47442355394136443;0.2566890791074467;0.0
null;1;761.0;0;4;0.3323058210903702;0.4586996531866153;0.20899452572301455;0.0
null;1;761.0;0;5;0.19403196183451266;0.637913411166967;0.1680546269985204;0.0
null;1;761.0;0;6;0.1291673640835573;0.435600486336503;0.4352321495799397;0.0
null;1;761.0;0;7;0.07984849624357951;0.4352048415999495;0.48494666215647103;0.0
null;1;761.0;0;8;0.7459190124477287;0.25028401023538255;0.0037969773168888177;0.0
null;1;761.0;0;9;0.5939044857859819;0.356108829084454;0.04998668512956407;0.0
null;1;776.0;1;0;0.7014491231557025;0.07393690744661528;0.22461396939768222;0.0
null;1;776.0;1;1;0.019362986216077047;0.5794539877281297;0.4011830260557932;0.0
null;1;776.0;1;2;0.21114336616013157;0.29598629399119386;0.4928703398486746;0.0
null;1;776.0;1;3;0.5909645543844638;0.24963925536902037;0.1593961902465158;0.0
null;1;776.0;1;4;0.09055694899997342;0.007572862118030596;0.901870188881996;0.0
null;1;776.0;1;5;0.15735786784423372;0.5419873426715962;0.30065478948417007;0.0
null;1;776.0;1;6;0.11116577690105908;0.38343014838283673;0.5054040747161043;0.0
null;1;776.0;1;7;0.4586495119070663;0.5295049905592212;0.011845497533712664;0.0
null;1;776.0;1;8;0.32268840282883765;0.3396668731632028;0.33764472400795953;0.0
null;1;776.0;1;9;0.5375137098025577;0.14940770977043696;0.31307858042700537;0.0
null;1;830.0;0;0;0.504728641031453;0.35973184283533954;0.13553951613320755;0.0
null;1;830.0;0;1;0.18211693735470463;0.26104908803622234;0.556833974609073;0.0
null;1;830.0;0;2;0.2936089736773647;0.17511651725250116;0.5312745090701342;0.0
null;1;830.0;0;3;0.5541287126438941;0.34227745664699916;0.10359383070910679;0.0
null;1;830.0;0;4;0.20550019197256975;0.5230162129155917;0.2714835951118385;0.0
null;1;830.0;0;5;0.3786159360087298;0.046636536913217855;0.5747475270780523;0.0
null;1;830.0;0;6;0.5443786606577729;0.29024208770050086;0.16537925164172637;0.0
null;1;830.0;0;7;0.17323861054093015;0.2509918564697516;0.5757695329893182;0.0
null;1;830.0;0;8;0.5972942480459944;0.15085020430959684;0.2518555476444088;0.0
null;1;830.0;0;9;0.1976344044032449;0.39326042053829635;0.4091051750584588;0.0
null;1;830.0;1;0;0.12589941223572387;0.3383160132401403;0.5357845745241357;0.0
null;1;830.0;1;1;0.49845787544776193;0.4888907475380191;0.012651377014219022;0.0
null;1;830.0;1;2;0.025956598587482702;0.6831383347908575;0.29090506662165977;0.0
null;1;830.0;1;3;0.5201026605759828;0.46988530238181436;0.010012037042202892;0.0
null;1;830.0;1;4;0.342170911425146;0.43833805235838325;0.21949103621647087;0.0
null;1;830.0;1;5;0.5307547478913978;0.24820403938680594;0.2210412127217963;0.0
null;1;830.0;1;6;0.37489489381078467;0.3235657253890583;0.30153938080015696;0.0
null;1;830.0;1;7;0.5110774413257888;0.2847616572861934;0.20416090138801773;0.0
null;1;830.0;1;8;0.08092638119527634;0.19651566330973147;0.7225579554949922;0.0
null;1;830.0;1;9;0.15331927206173931;0.19556775325178966;0.651112974686471;0.0
null;1;882.0;0;0;0.9414314434580255;0.044650030641454626;0.013918525900519884;0.0
null;1;882.0;0;1;0.26364847745581815;0.12180821906759749;0.6145433034765844;0.0
null;1;882.0;0;2;0.138941493125314;0.5084233340941934;0.3526351727804927;0.0
null;1;882.0;0;3;0.0709159389451652;0.9270479601472705;0.0020361009075642303;0.0
null;1;882.0;0;4;0.08684925754614048;0.5065487803034399;0.40660196215041966;0.0
null;1;882.0;0;5;0.6909562460612063;0.11562819830793987;0.19341555563085377;0.0
null;1;882.0;0;6;0.20455780828219555;0.14082199018869174;0.6546202015291127;0.0
null;1;882.0;0;7;0.1070071043816194;0.4975821483801846;0.39541074723819597;0.0
null;1;882.0;0;8;0.3715118598977495;0.46636150093323453;0.16212663916901604;0.0
null;1;882.0;0;9;0.2853045506812825;0.3227553993284786;0.3919400499902389;0.0
null;1;884.0;1;0;0.43952463152930477;0.3698621060236964;0.19061326244699878;0.0
null;1;884.0;1;1;0.1352390128783086;0.35731625256781446;0.507444734553877;0.0
null;1;884.0;1;2;0.381011750334039;0.2866275489068697;0.3323607007590914;0.0
null;1;884.0;1;3;0.4257929355496619;0.1538502957963876;0.4203567686539505;0.0
null;1;884.0;1;4;0.2032516833496889;0.46439493340533117;0.3323533832449799;0.0
null;1;884.0;1;5;0.04156088562087806;0.6583042732973836;0.30013484108173827;0.0
null;1;884.0;1;6;0.5694725100446847;0.19431044776565604;0.2362170421896592;0.0
null;1;884.0;1;7;0.3739247767786116;0.4075793008422561;0.21849592237913223;0.0
null;1;884.0;1;8;0.5489710109812767;0.0937944476874207;0.35723454133130256;0.0
null;1;884.0;1;9;0.06592057337232227;0.4041485158822293;0.5299309107454485;0.0
null;1;938.0;1;0;0.588129013853219;0.08879706984668195;0.32307391630009913;0.0
null;1;938.0;1;1;0.4253845914320422;0.40018261872515043;0.17443278984280733;0.0
null;1;938.0;1;2;0.3131388094421788;0.5679600202977345;0.11890117026008662;0.0
null;1;938.0;1;3;0.6664018507650532;0.0565845633354955;0.27701358589945135;0.0
null;1;938.0;1;4;0.3234601854865275;0.22112020004771163;0.4554196144657608;0.0
null;1;938.0;1;5;0.18336984622271305;0.2810919474649178;0.5355382063123691;0.0
null;1;938.0;1;6;0.5093879535736877;0.14883978342418164;0.3417722630021307;0.0
null;1;938.0;1;7;0.049156850265795686;0.740564726596977;0.2102784231372273;0.0
null;1;938.0;1;8;0.5321509411784688;0.2449252774394503;0.2229237813820808;0.0
null;1;938.0;1;9;0.14369413091390174;0.19807249130757731;0.658233377778521;0.0
null;1;950.0;0;0;0.2823531101831849;0.37436066667499324;0.3432862231418219;0.0
null;1;950.0;0;1;0.5321101246926073;0.031177421080304732;0.43671245422708804;0.0
null;1;950.0;0;2;0.5241688726432686;0.43429839560726;0.0415327317494714;0.0
null;1;950.0;0;3;0.46052301388055833;0.0728156934910371;0.46666129262840456;0.0
null;1;950.0;0;4;0.32242898307115664;0.055119018240108224;0.6224519986887351;0.0
null;1;950.0;0;5;0.3274534053670827;0.40400730657446243;0.26853928805845495;0.0
null;1;950.0;0;6;0.4525298671873002;0.1564154643130262;0.39105466849967363;0.0
null;1;950.0;0;7;0.49885655903355364;0.08676461262200134;0.414378828344445;0.0
null;1;950.0;0;8;0.13102789393336278;0.34949267379663157;0.5194794322700057;0.0
null;1;950.0;0;9;0.2547263382086994;0.30775989118288666;0.43751377060841407;0.0
null;1;992.0;1;0;0.1134859296087731;0.4063700531402715;0.4801440172509554;0.0
null;1;992.0;1;1;0.13354423433861215;0.1735045209487702;0.6929512447126177;0.0
null;1;992.0;1;2;0.1883808034502024;0.28742560149539415;0.5241935950544034;0.0
null;1;992.0;1;3;0.10466405253948438;0.5481799154902143;0.3471560319703013;0.0
